Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
414,"Material or Article Handling",6,5,5,5,4,1,4,2,2,8,8,2,52
712,"Processing Architectures and Instruction Processing, e.g., Processors (Electrical Computers and Digital Processing Systems)",7,7,6,2,4,3,6,1,3,5,4,4,52
221,"Article Dispensing",4,6,5,9,7,2,6,4,1,2,1,5,52
405,"Hydraulic and Earth Engineering",4,4,5,4,8,2,5,3,4,2,3,7,51
416,"Fluid Reaction Surfaces (i.e., Impellers)",4,4,7,4,4,5,6,2,0,4,4,6,50
053,"Package Making",4,2,5,7,2,10,4,4,5,4,1,1,49
229,"Envelopes, Wrappers, and Paperboard Boxes",9,5,5,5,0,6,4,5,4,3,2,1,49
800,"Multicellular Living Organisms and Unmodified Parts Thereof and Related Processes",2,2,2,5,8,3,4,8,7,4,2,4,49
252,"Compositions",5,5,6,7,4,4,3,1,2,1,4,7,49
148,"Metal Treatment",5,2,5,5,5,4,3,3,2,6,1,7,48
336,"Inductor Devices",0,0,4,3,7,11,5,3,1,5,5,4,48
047,"Plant Husbandry",5,8,7,7,3,2,0,0,1,2,7,4,46
368,"Horology: Time Measuring Systems or Devices",2,3,3,6,4,3,3,7,3,8,3,1,46
408,"Cutting by Use of Rotating Axially Moving Tool",4,4,8,6,3,3,6,3,2,2,2,3,46
102,"Ammunition and Explosives",3,7,3,6,5,2,6,1,3,1,3,4,44
124,"Mechanical Guns and Projectors",3,4,2,4,3,2,4,0,4,2,10,5,43
106,"Compositions:  Coating or Plastic",4,7,5,0,6,3,4,2,3,1,4,3,41
402,"Binder Device Releasably Engaging Aperture or Notch of Sheet",9,9,3,3,2,8,2,2,0,0,3,0,41
215,"Bottles and Jars",4,4,1,2,3,7,0,9,1,5,3,1,40
269,"Work Holders",3,3,5,5,1,5,5,3,2,1,4,3,40
718,"Virtual Machine Task or Process Management or Task Management/Control (Electrical Computers and Digital Processing Systems)",2,0,0,3,4,2,8,4,4,3,7,3,40
083,"Cutting",5,5,4,5,3,1,4,4,1,1,3,4,40
101,"Printing",5,2,3,2,4,4,8,2,2,3,3,2,40
072,"Metal Deforming",1,3,2,3,3,4,7,5,4,5,1,1,39
089,"Ordnance",3,6,4,6,5,4,2,2,0,0,2,5,39
384,"Bearings",1,6,5,4,5,1,3,0,4,4,3,3,39
